nombre,n_concursados,n_aprobados,año
UNIV.DE CHILE,35,23,2010
PONT. UNIV. CATOLICA DE CHILE,26,16,2010
UNIV.DE CONCEPCION,13,8,2010
UNIV.TECNICA FEDERICO SANTA MARIA,8,5,2010
UNIV.DE TALCA,6,4,2010
UNIV.DE SANTIAGO DE CHILE,5,4,2010
UNIV.AUSTRAL DE CHILE,5,3,2010
UNIV.ANDRES BELLO,4,3,2010
UNIV.DE LOS ANDES,4,2,2010
UNIV.ADOLFO IBANEZ,3,2,2010
UNIV.DE LA FRONTERA,2,1,2010
UNIV.DE TARAPACA,2,1,2010
UNIV.CATOLICA DEL NORTE,2,1,2010
UNIV.DE ANTOFAGASTA,2,1,2010
OTRAS UNIVERSIDADES,13,0,2010
